n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha,mse,mae
1500,0.1,8,0.6,0.6,1.0,0.0,810421197.8658226,16635.949151862158
1000,0.1,8,0.6,0.6,1.0,0.0,810421889.7689413,16635.954757063355
750,0.1,8,0.6,0.6,1.0,0.0,810422069.4196808,16635.986287992295
500,0.1,8,0.6,0.6,1.0,0.0,810436094.2270874,16637.570499785958
750,0.05,8,0.6,0.6,2.0,0.0,810585877.6156001,16141.389421018835
1500,0.1,10,0.6,0.6,0.5,0.0,810620977.28283,16708.562620398116
1000,0.1,10,0.6,0.6,0.5,0.0,810623817.7348409,16708.571623501713
500,0.1,10,0.6,0.6,0.5,0.0,810624080.11563,16708.551557148974
750,0.1,10,0.6,0.6,0.5,0.0,810624439.1320765,16708.571610124145
750,0.05,6,0.6,0.6,2.0,1.0,810733606.6685883,16475.24032801798
1000,0.05,8,0.6,0.6,2.0,0.0,810940510.9874706,16146.128050085616
1500,0.05,8,0.6,0.6,2.0,0.0,811130250.589227,16147.808192422945
1500,0.01,10,0.8,0.6,1.0,0.5,811153094.5126545,16237.644129922945
750,0.05,6,0.6,0.6,2.0,0.5,811395646.3435397,16552.475438784248
500,0.05,8,0.6,0.6,2.0,0.0,811562540.4757528,16147.788019049658
500,0.05,8,0.6,0.6,2.0,0.5,812118924.4390097,16147.754066780823
750,0.05,8,0.6,0.6,2.0,0.5,812571218.5362467,16144.777397260274
100,0.1,10,0.6,0.6,0.5,0.0,813067430.865122,16677.287136130137
200,0.1,6,0.6,0.8,2.0,0.0,813108883.1842964,15660.735819777397
1000,0.05,8,0.6,0.6,2.0,0.5,813324366.795553,16154.915801583904
1500,0.05,8,0.6,0.6,2.0,0.5,813406779.0778717,16155.706081442637
1000,0.05,6,0.6,0.6,2.0,2.0,813647434.7766247,16594.77771832192
1500,0.01,10,0.8,0.6,1.0,1.0,814328872.0658362,16268.770414169521
1500,0.01,6,0.6,0.8,0.5,2.0,814515049.446192,15861.67844338613
100,0.1,10,0.6,0.6,2.0,0.5,814536304.2409968,17113.04997859589
200,0.1,10,0.6,0.6,0.5,0.5,814658593.4089732,16722.038206335616
1000,0.05,6,0.6,0.6,2.0,1.0,814728881.2573509,16560.789370184077
500,0.1,6,0.6,0.8,2.0,0.0,814798661.6181505,15739.33477365154
1500,0.05,6,0.6,0.6,2.0,2.0,815067624.3988986,16641.410370291094
1000,0.1,6,0.6,0.8,2.0,0.0,815107390.0971268,15760.164811643835
1500,0.1,6,0.6,0.8,2.0,0.0,815111114.1356856,15760.877341074487
750,0.1,6,0.6,0.8,2.0,0.0,815138663.1058238,15757.739190924658
1500,0.01,8,0.8,0.6,1.0,2.0,815234727.4595636,16023.92222281678
1500,0.01,6,0.6,0.8,0.5,0.5,815262180.5099471,15880.602779858733
1000,0.05,6,0.6,0.6,2.0,0.5,815291612.9856489,16667.297222816782
750,0.01,8,0.6,0.6,1.0,0.0,815465732.7656503,15851.176985231165
500,0.1,10,0.6,0.6,0.5,0.5,815520982.9499769,16746.10715432363
1500,0.1,10,0.6,0.6,0.5,0.5,815528714.7265086,16746.209760273974
1000,0.1,10,0.6,0.6,0.5,0.5,815528834.5432054,16746.21290400257
750,0.1,10,0.6,0.6,0.5,0.5,815528862.5960574,16746.21626177226
1500,0.01,6,0.6,0.8,0.5,1.0,816208925.1184767,15882.356271404109
1500,0.01,6,0.6,0.8,0.5,0.0,816599649.2835,15893.699740475171
1500,0.05,6,0.6,0.6,2.0,1.0,816701608.7142681,16622.31818546661
750,0.01,8,0.6,0.6,1.0,1.0,817424272.0944794,15868.42124625428
1500,0.05,6,0.6,0.6,2.0,0.5,817885163.6769278,16743.554874785958
750,0.01,8,0.6,0.6,1.0,0.5,817973548.7908167,15874.766387521404
100,0.1,10,0.6,0.6,0.5,0.5,818342684.8030126,16739.93767390839
100,0.1,10,0.6,0.6,2.0,1.0,818447532.8206465,17124.470141267124
100,0.1,10,0.6,0.6,2.0,2.0,818448841.001979,17124.468321917808
750,0.01,10,0.6,0.8,0.5,0.0,818726040.9795527,16105.355522260274
750,0.01,8,0.6,0.6,1.0,2.0,818799029.8008356,15888.298279644692
500,0.05,8,0.6,0.6,2.0,1.0,818840250.4789004,16229.712796982021
500,0.05,8,0.6,0.6,2.0,2.0,818893022.5692525,16256.718228274829
1500,0.01,8,0.8,0.6,1.0,1.0,819137026.8756045,16064.291189533391
1500,0.01,8,0.8,0.6,1.0,0.0,819145686.6850836,16040.904096211472
750,0.05,8,0.6,0.6,2.0,1.0,819500209.5441207,16248.682750963186
1500,0.01,6,0.8,0.6,1.0,0.0,819605271.4304347,15895.379749036814
1500,0.01,8,0.8,0.6,1.0,0.5,819695124.0036508,16035.227860124143
100,0.1,10,0.6,0.6,2.0,0.0,819819065.3320973,17140.273865582192
1000,0.05,8,0.6,0.6,2.0,1.0,819937296.7968371,16252.768461044521
1500,0.05,8,0.6,0.6,2.0,1.0,820062477.7157261,16251.938061857876
1000,0.01,10,0.8,0.6,1.0,0.0,820142724.0518167,16254.216101241438
1000,0.01,10,0.8,0.6,1.0,2.0,820230531.94663,16291.316540025686
750,0.05,8,0.6,0.6,2.0,2.0,820278724.8455794,16271.382799122432
1000,0.05,8,0.6,0.6,2.0,2.0,820783168.0775702,16278.351508989726
1500,0.05,8,0.6,0.6,2.0,2.0,820881961.400842,16277.951546446919
1000,0.05,10,0.6,0.6,2.0,2.0,821026669.451726,16268.361314747432
1500,0.05,10,0.6,0.6,2.0,2.0,821048188.3961346,16267.215753424658
750,0.05,10,0.6,0.6,2.0,2.0,821109261.1147342,16275.557376391267
1500,0.01,6,0.8,0.6,1.0,1.0,821195273.7552011,15903.63840432363
1500,0.01,6,0.8,0.6,1.0,0.5,821876385.1141291,15920.143193493152
750,0.05,10,0.6,0.6,2.0,0.5,822017207.4358863,16300.802948416096
1000,0.05,10,0.6,0.6,2.0,0.5,822034849.4401017,16295.162604345034
1500,0.05,10,0.6,0.6,2.0,0.5,822049429.7117568,16294.528159781677
1000,0.01,10,0.8,0.6,1.0,0.5,822171158.1870588,16318.441045055652
1500,0.01,10,0.8,0.8,1.0,2.0,822413229.3653076,16130.100425406677
1000,0.05,10,0.6,0.6,2.0,0.0,822495531.1555809,16261.824713720034
750,0.05,10,0.6,0.6,2.0,0.0,822513225.8955212,16267.366879815925
1500,0.05,10,0.6,0.6,2.0,0.0,822515339.2157996,16260.92746682363
1000,0.01,6,0.8,0.6,1.0,2.0,822613227.5756236,15983.99546500428
1000,0.05,10,0.6,0.6,2.0,1.0,823086297.7674757,16292.27964469178
1500,0.05,10,0.6,0.6,2.0,1.0,823091244.6979308,16291.107448630137
750,0.05,10,0.6,0.6,2.0,1.0,823183103.9449399,16298.131434610445
1000,0.05,6,0.8,0.6,2.0,0.5,823415795.3485937,15971.889260488013
750,0.05,6,0.8,0.6,2.0,1.0,823489952.7537359,15957.574994648972
750,0.05,6,0.8,0.6,2.0,0.5,823631381.4148908,15962.416336686643
750,0.01,10,0.6,0.8,0.5,0.5,823716061.6041529,16163.099127782534
1000,0.05,6,0.8,0.6,2.0,1.0,823801416.1317257,15972.679179152397
1000,0.01,8,0.8,0.6,1.0,2.0,823909714.3867745,16090.762748822774
1500,0.05,6,0.8,0.6,2.0,0.5,823981974.4837565,15980.849863548801
750,0.01,8,0.6,0.8,0.5,0.0,824163297.7801025,16061.0341796875
1500,0.05,6,0.8,0.6,2.0,1.0,824244597.1124395,15985.74102365154
500,0.05,10,0.6,0.6,2.0,2.0,824476384.7297702,16311.989351455479
750,0.05,6,0.8,0.6,2.0,2.0,824542003.9583238,15964.226442101884
1000,0.05,6,0.8,0.6,2.0,2.0,824704043.0917517,15979.737759524829
100,0.1,8,0.6,0.6,1.0,0.0,824724591.0327958,16626.567235659248
100,0.1,8,0.6,0.6,1.0,0.5,824725352.7543086,16626.566633668663
100,0.1,8,0.6,0.6,1.0,2.0,824725437.1402473,16626.33569670377
100,0.1,8,0.6,0.6,1.0,1.0,824725971.0556582,16626.559356271406
500,0.05,6,0.8,0.6,2.0,1.0,824753455.4429026,15987.201466181506
500,0.05,6,0.8,0.6,2.0,0.0,824874091.8182681,15982.392417594177
500,0.05,6,0.8,0.6,2.0,0.5,824874855.0983924,15982.398464255137
750,0.05,6,0.8,0.6,2.0,0.0,824940010.8906212,15975.855629280823
500,0.05,10,0.6,0.6,2.0,0.5,825022336.4428579,16338.895039597603
1500,0.05,6,0.8,0.6,2.0,2.0,825058407.6301404,15994.406223244863
500,0.1,8,0.6,0.6,2.0,0.0,825068927.2527493,16778.374331121577
1500,0.01,10,0.8,0.8,1.0,0.5,825077257.7516838,16134.323897688357
1000,0.01,10,0.8,0.6,1.0,1.0,825106149.0808183,16336.321195419521
750,0.1,8,0.6,0.6,2.0,0.0,825138520.6022877,16778.249050192637
1000,0.1,8,0.6,0.6,2.0,0.0,825141790.5293285,16778.24361889983
1500,0.1,8,0.6,0.6,2.0,0.0,825142271.4261558,16778.245759310787
1000,0.05,6,0.8,0.6,2.0,0.0,825261113.6462522,15980.748622110445
500,0.05,6,0.8,0.6,2.0,2.0,825404887.4724976,15954.746869648972
1500,0.05,6,0.8,0.6,2.0,0.0,825597798.6800581,15984.717211579624
200,0.1,10,0.6,0.6,0.5,2.0,825725463.6597811,16708.57527557791
500,0.05,10,0.6,0.6,2.0,0.0,826050183.1851896,16300.158029216609
500,0.1,10,0.6,0.6,0.5,2.0,826153066.6044577,16716.771096425513
750,0.1,10,0.6,0.6,0.5,2.0,826155330.0773768,16716.782253317637
1000,0.1,10,0.6,0.6,0.5,2.0,826155410.2144525,16716.78356431935
1500,0.1,10,0.6,0.6,0.5,2.0,826155481.3601456,16716.785932148974
750,0.01,10,0.6,0.8,0.5,1.0,826505872.0360451,16163.376578553081
500,0.05,10,0.6,0.6,2.0,1.0,826747944.8943284,16337.448041523972
500,0.01,6,0.6,0.6,0.5,0.0,826823812.8113514,16044.184583690068
500,0.01,6,0.6,0.6,0.5,0.5,826824210.9339491,16044.190282534246
500,0.01,6,0.6,0.6,0.5,1.0,826825132.1748325,16044.19512521404
500,0.01,6,0.6,0.6,0.5,2.0,826826635.5950633,16044.202456121575
1000,0.01,8,0.8,0.6,1.0,1.0,826966178.7913388,16117.080372431506
1500,0.01,10,0.8,0.8,1.0,0.0,827003125.4263113,16146.282132919521
1000,0.01,8,0.8,0.6,1.0,0.0,827255063.2615973,16102.149173266267
100,0.1,10,0.6,0.6,0.5,2.0,827420288.6450195,16687.138792273116
1000,0.01,8,0.8,0.6,1.0,0.5,827422461.9935185,16091.226080907534
1500,0.01,10,0.8,0.8,1.0,1.0,827991338.5873346,16155.625601990581
1000,0.01,6,0.6,0.8,0.5,0.0,828068649.9842205,15895.603743043665
1000,0.01,6,0.6,0.8,0.5,0.5,828102853.5419477,15897.611488655823
1000,0.01,6,0.6,0.8,0.5,1.0,828103225.5914764,15897.613695954624
1000,0.01,6,0.6,0.8,0.5,2.0,828106723.3828893,15897.676396618152
750,0.01,6,0.6,0.8,1.0,0.0,828268351.2114513,16054.269678403254
750,0.01,6,0.6,0.8,1.0,0.5,828269182.8902954,16054.27414651113
750,0.1,8,0.6,0.6,2.0,0.5,828270328.7293518,16779.84241224315
1000,0.1,8,0.6,0.6,2.0,0.5,828275324.9126143,16779.887374250855
1500,0.1,8,0.6,0.6,2.0,0.5,828275393.5840423,16779.887668557363
500,0.1,8,0.6,0.6,2.0,0.5,828305060.8070543,16779.211499357876
750,0.01,8,0.6,0.8,0.5,2.0,829348225.1273112,16090.298453553081
750,0.01,8,0.6,0.8,0.5,0.5,830841651.4149281,16075.836138163528
1500,0.05,8,0.8,0.6,2.0,0.5,830917715.638528,16038.745264340754
1000,0.05,8,0.8,0.6,2.0,0.5,830926369.4525388,16038.461231806506
750,0.05,8,0.8,0.6,2.0,0.5,830943343.4420595,16038.752648758562
100,0.1,10,0.6,0.6,0.5,1.0,830949019.3204093,16732.851522367295
500,0.05,8,0.8,0.6,2.0,0.5,830962907.4186338,16033.993739297945
200,0.1,8,0.6,0.6,2.0,0.0,831024747.5780983,16721.89914651113
1500,0.05,8,0.8,0.6,2.0,1.0,831039082.60933,16019.853609267979
500,0.05,8,0.8,0.6,2.0,1.0,831040334.4708171,16021.241465111301
1000,0.05,8,0.8,0.6,2.0,1.0,831042257.5106084,16019.840445740581
750,0.05,8,0.8,0.6,2.0,1.0,831047199.0791005,16019.55149026113
200,0.05,6,0.6,0.6,2.0,0.0,831050147.1592928,16120.394491117295
750,0.01,8,0.6,0.8,0.5,1.0,831153937.9637598,16081.10671286387
1500,0.01,6,0.8,0.6,2.0,0.0,831241646.2919824,16003.880712221746
1500,0.01,6,0.8,0.6,2.0,0.5,831242204.8994563,16003.884511451199
750,0.01,6,0.6,0.8,1.0,2.0,831244667.3789076,16090.587649828767
1500,0.01,8,0.8,0.6,2.0,2.0,831298974.1293722,15974.77351776541
750,0.01,6,0.6,0.8,1.0,1.0,831810377.1849077,16100.476080907534
1500,0.01,8,0.8,0.6,2.0,0.0,832007947.1836435,15990.735458583047
500,0.05,6,0.6,0.8,2.0,0.5,832251784.9248183,16382.57733572346
500,0.05,6,0.6,0.8,2.0,1.0,832280610.0716978,16382.160584332192
500,0.05,6,0.6,0.8,2.0,2.0,832280996.445749,16382.137681934932
750,0.05,8,0.8,0.6,2.0,0.0,832425934.3050786,16037.775644798801
1000,0.05,8,0.8,0.6,2.0,0.0,832447899.5731581,16037.723833476028
1500,0.05,8,0.8,0.6,2.0,0.0,832454468.8858417,16037.778106271404
500,0.05,6,0.6,0.8,2.0,0.0,832489874.5347488,16377.304473458904
500,0.05,8,0.8,0.6,2.0,0.0,832615955.9698355,16042.879468107876
750,0.05,6,0.6,0.8,2.0,0.5,832645360.0966,16449.581643300513
1500,0.01,8,0.8,0.6,2.0,1.0,832671143.942795,15992.768608197774
1500,0.01,8,0.8,0.6,2.0,0.5,832694038.2042876,16004.299282962329
1500,0.01,6,0.8,0.6,2.0,2.0,832777550.6796731,16026.266079837329
1500,0.01,6,0.8,0.6,2.0,1.0,832785431.728372,16026.174844820205
1000,0.01,6,0.8,0.6,1.0,0.0,833100658.7274824,16008.449727097603
1000,0.01,6,0.8,0.6,1.0,1.0,833247758.8734641,16012.014768835616
1000,0.01,6,0.8,0.6,1.0,0.5,833492214.6496239,16003.428577161814
100,0.1,10,0.6,0.8,2.0,0.0,833507588.1051893,17145.267364083906
100,0.1,10,0.6,0.8,2.0,0.5,833507777.1521356,17145.261932791094
750,0.1,10,0.6,0.6,1.0,2.0,833513762.0684035,16407.068038313355
1000,0.1,10,0.6,0.6,1.0,2.0,833513918.693175,16407.070272367295
1500,0.1,10,0.6,0.6,1.0,2.0,833513992.4171697,16407.06987104024
200,0.1,10,0.6,0.6,1.0,2.0,833516738.4852358,16411.121883026542
500,0.1,10,0.6,0.6,1.0,2.0,833524659.4269569,16407.461526113013
100,0.1,10,0.6,0.8,2.0,1.0,833941361.9543122,17153.31319563356
100,0.1,10,0.6,0.8,2.0,2.0,833942976.3761467,17153.32112853168
1000,0.05,6,0.6,0.8,2.0,0.5,834364436.8556021,16495.761491331337
750,0.05,6,0.6,0.8,2.0,0.0,834570218.6387641,16453.972790025684
750,0.01,10,0.6,0.8,0.5,2.0,834645077.7472391,16218.958984375
200,0.1,10,0.6,0.6,0.5,1.0,834669511.1371025,16855.69885755565
750,0.05,6,0.6,0.8,2.0,1.0,834826255.1466305,16478.755217251713
500,0.1,10,0.6,0.6,0.5,1.0,834910894.7403073,16865.421045590752
750,0.1,10,0.6,0.6,0.5,1.0,834911857.4357091,16865.448750535103
1500,0.1,10,0.6,0.6,0.5,1.0,834911866.1193047,16865.45115849743
1000,0.1,10,0.6,0.6,0.5,1.0,834911921.1263484,16865.451492936645
200,0.1,8,0.6,0.6,2.0,0.5,834951339.5786942,16800.756340967466
1500,0.05,6,0.6,0.8,2.0,0.5,835152391.2852534,16518.03455425942
1500,0.01,8,0.8,0.8,1.0,2.0,835275980.8266754,16036.055182470034
750,0.05,6,0.6,0.8,2.0,2.0,835324965.6607289,16493.90678510274
500,0.05,8,0.6,0.6,1.0,2.0,835767274.0681283,16257.866518621575
500,0.05,8,0.6,0.6,1.0,0.0,835793189.2563016,16264.624986622432
500,0.05,8,0.6,0.6,1.0,1.0,835804867.2195027,16245.89922677654
500,0.05,8,0.6,0.6,1.0,0.5,835999619.1561589,16216.768795483733
1000,0.01,10,0.8,0.8,1.0,2.0,836032548.8520993,16199.25434770976
750,0.05,8,0.6,0.6,1.0,0.0,836706835.8223627,16284.538687928081
750,0.05,8,0.6,0.6,1.0,1.0,836833576.9935368,16261.61320098459
1000,0.05,6,0.6,0.8,2.0,0.0,836922619.5163735,16518.376404644692
1000,0.05,8,0.6,0.6,1.0,0.0,836949849.2335998,16286.726816673801
1500,0.05,8,0.6,0.6,1.0,0.0,836997197.5417237,16287.708342251712
1000,0.05,8,0.6,0.6,1.0,1.0,837019480.5512207,16264.293704516267
1500,0.05,8,0.6,0.6,1.0,1.0,837034292.2630211,16264.243364726028
750,0.05,8,0.6,0.6,1.0,2.0,837115838.2734087,16287.900939105308
750,0.05,8,0.6,0.6,1.0,0.5,837350532.823683,16238.571516481165
1500,0.01,8,0.8,0.8,1.0,1.0,837409874.5009774,16033.821382705479
1000,0.05,8,0.6,0.6,1.0,2.0,837441411.1175456,16294.82261344178
1500,0.05,8,0.6,0.6,1.0,2.0,837504542.9638888,16295.852445419521
1500,0.05,8,0.6,0.6,1.0,0.5,837537771.9760604,16241.437553510274
1000,0.05,8,0.6,0.6,1.0,0.5,837539503.725616,16241.468736622432
1000,0.05,6,0.6,0.8,2.0,2.0,837596282.6154172,16552.839536065923
1000,0.05,6,0.6,0.8,2.0,1.0,837947330.92167,16535.964067851026
1500,0.05,6,0.6,0.8,2.0,0.0,838585507.8723735,16562.573362585616
1500,0.05,6,0.6,0.8,2.0,1.0,838613261.7424803,16557.04518942637
1000,0.01,10,0.8,0.8,1.0,0.5,838732056.9909812,16198.596612799658
750,0.01,8,0.6,0.6,2.0,2.0,838935813.569168,16093.195954623288
1500,0.01,8,0.8,0.8,1.0,0.0,838956229.3361454,16024.669975385274
500,0.1,10,0.6,0.8,1.0,1.0,838994795.5881287,17290.454155072774
1000,0.1,10,0.6,0.8,1.0,1.0,838997207.7480353,17290.410209760274
750,0.1,10,0.6,0.8,1.0,1.0,838997245.1776091,17290.40978167808
1500,0.1,10,0.6,0.8,1.0,1.0,838997305.0238115,17290.40856431935
200,0.1,10,0.6,0.8,1.0,1.0,839009356.3438902,17308.936376284248
1500,0.05,6,0.6,0.8,2.0,2.0,839076904.5862917,16587.341796875
750,0.01,10,0.6,0.6,2.0,0.5,839092295.0934434,16206.767029644692
1500,0.01,10,0.8,0.6,2.0,2.0,839582652.8763367,16190.14994916524
750,0.01,10,0.6,0.6,2.0,1.0,839676932.5186884,16208.01847442209
1500,0.01,8,0.8,0.8,1.0,0.5,839774564.9444078,16025.712315389555
750,0.01,8,0.6,0.6,2.0,0.5,839871418.4828275,16104.122083690068
750,0.01,8,0.6,0.6,2.0,0.0,839877540.0363078,16104.408537564212
750,0.01,10,0.6,0.8,2.0,2.0,839901483.1719216,16226.62144156678
750,0.01,6,0.8,0.6,1.0,2.0,839911040.5565141,16144.857943600171
750,0.01,6,0.6,0.6,2.0,0.0,839927765.8387338,15978.781183112158
750,0.01,6,0.6,0.6,2.0,0.5,839928157.1269052,15978.785062607021
750,0.01,6,0.6,0.6,2.0,1.0,839928909.529058,15978.789236408391
750,0.01,6,0.6,0.6,2.0,2.0,839930141.906705,15978.793463720034
500,0.01,8,0.6,0.6,0.5,0.5,840053518.4156302,15974.368685787671
500,0.1,8,0.6,0.6,2.0,1.0,840074747.5744354,16753.572921125855
750,0.01,8,0.6,0.6,2.0,1.0,840117591.2826407,16102.077295590754
750,0.01,10,0.6,0.6,2.0,0.0,840137525.9704188,16210.860806399829
500,0.05,10,0.6,0.6,1.0,2.0,840180176.3460807,16574.226067529966
750,0.1,8,0.6,0.6,2.0,1.0,840196512.6015888,16754.443493150684
1000,0.1,8,0.6,0.6,2.0,1.0,840201548.5508767,16754.45846264983
1500,0.1,8,0.6,0.6,2.0,1.0,840202254.5469813,16754.47867615582
1000,0.01,10,0.8,0.8,1.0,0.0,840310046.4151214,16207.991317958047
750,0.05,10,0.6,0.6,1.0,2.0,840310129.1223485,16573.269504494863
1000,0.05,10,0.6,0.6,1.0,2.0,840337833.133717,16573.135996361303
1500,0.05,10,0.6,0.6,1.0,2.0,840341168.3592851,16573.135715432363
500,0.1,6,0.8,0.6,1.0,2.0,841072818.4972124,15987.68438302654
1000,0.1,6,0.8,0.6,1.0,2.0,841165335.1711498,15992.009698737158
1500,0.1,6,0.8,0.6,1.0,2.0,841171186.0745808,15992.047196061643
750,0.1,6,0.8,0.6,1.0,2.0,841185963.8776608,15991.111889982876
1000,0.01,10,0.8,0.8,1.0,1.0,841448701.2753916,16220.980495505137
500,0.01,8,0.6,0.6,0.5,2.0,841792114.0442735,15997.457833904109
1500,0.01,10,0.8,0.6,2.0,1.0,841800281.2821735,16181.705359053938
1500,0.01,10,0.8,0.6,2.0,0.0,842157667.8477561,16206.117562071919
750,0.01,8,0.6,0.8,2.0,2.0,842266203.0887384,16236.475492294521
500,0.1,8,0.6,0.6,2.0,2.0,842606428.117639,16755.83256635274
750,0.1,8,0.6,0.6,2.0,2.0,842695370.2716872,16755.95439586901
1500,0.1,8,0.6,0.6,2.0,2.0,842707125.1427803,16756.016200235445
1000,0.1,8,0.6,0.6,2.0,2.0,842708072.6778425,16756.035410423803
500,0.01,8,0.6,0.6,0.5,0.0,842843906.5575624,16021.968428938357
750,0.01,10,0.8,0.6,1.0,0.0,843040704.6013199,16359.47691031678
200,0.1,10,0.6,0.8,1.0,2.0,843163759.6673579,17365.55191834332
750,0.01,10,0.6,0.6,2.0,2.0,843293894.6100374,16188.085215111301
1000,0.01,8,0.8,0.8,1.0,2.0,843358838.3810616,16102.768808861301
500,0.01,8,0.6,0.6,0.5,1.0,843748832.8011962,16015.928229345034
1500,0.01,10,0.8,0.6,2.0,0.5,843767556.3712654,16194.40385541524
750,0.01,10,0.8,0.6,1.0,2.0,843850073.4652969,16390.582579730308
750,0.01,10,0.6,0.8,1.0,1.0,844134577.0358168,16203.515143407534
500,0.1,10,0.6,0.8,1.0,2.0,844164417.0833931,17364.75751819349
1500,0.1,10,0.6,0.8,1.0,2.0,844165376.204379,17364.763283925513
1000,0.1,10,0.6,0.8,1.0,2.0,844165408.4198081,17364.765237050513
750,0.1,10,0.6,0.8,1.0,2.0,844165519.9963298,17364.76296286387
1500,0.1,6,0.8,0.6,1.0,0.0,844343713.0454804,16149.851736408391
1000,0.1,6,0.8,0.6,1.0,0.0,844346230.9562031,16149.61328125
750,0.1,6,0.8,0.6,1.0,0.0,844395196.172924,16150.112237799658
750,0.01,10,0.6,0.8,1.0,2.0,844488822.3961926,16212.241344713186
500,0.1,6,0.8,0.6,1.0,0.0,844512006.4189833,16142.18882437928
750,0.01,10,0.6,0.8,1.0,0.5,844750276.3813075,16185.42765410959
1500,0.01,10,0.8,0.6,0.5,1.0,845231680.8074957,16279.551396618152
750,0.01,8,0.8,0.6,1.0,2.0,845379673.3970244,16212.672971960616
1500,0.01,10,0.8,0.6,0.5,2.0,845423721.7144352,16240.120184075342
750,0.01,6,0.6,0.8,0.5,0.0,845520244.8405607,16048.071422838186
750,0.01,6,0.6,0.8,0.5,0.5,845521610.8964566,16048.076212007705
750,0.01,6,0.6,0.8,0.5,1.0,845521980.3951266,16048.075877568494
750,0.01,6,0.6,0.8,0.5,2.0,845522770.3513675,16048.080934289384
1000,0.01,8,0.8,0.8,1.0,1.0,845922139.4483196,16104.662925406677
750,0.01,10,0.8,0.6,1.0,0.5,845964839.0624567,16422.510849208047
200,0.1,6,0.8,0.6,1.0,2.0,845992148.5413063,15966.385782320205
500,0.01,10,0.6,0.6,0.5,2.0,846004988.25666,16123.913968857021
750,0.01,8,0.6,0.8,2.0,0.5,846215121.448162,16249.652464148116
200,0.1,8,0.6,0.6,2.0,2.0,846318299.0192765,16798.65012307363
500,0.1,6,0.8,0.6,1.0,1.0,846333647.8374673,16130.024587970891
750,0.01,10,0.6,0.8,1.0,0.0,846577429.7994933,16224.181319563357
750,0.01,8,0.6,0.8,2.0,0.0,846796300.2033089,16249.206536279966
1000,0.01,8,0.8,0.8,1.0,0.0,847127279.4478647,16089.135019798801
200,0.1,6,0.8,0.6,1.0,0.5,847179118.723111,16094.574526434075
200,0.1,6,0.8,0.6,1.0,1.0,847179812.9991144,16094.57680062072
750,0.1,6,0.8,0.6,1.0,1.0,847211418.9198703,16146.593228274829
1500,0.1,6,0.8,0.6,1.0,1.0,847257109.7570013,16148.39960134846
1000,0.1,6,0.8,0.6,1.0,1.0,847267623.7013342,16148.291978809932
500,0.1,6,0.8,0.6,1.0,0.5,847289831.0580101,16137.781102846746
750,0.01,8,0.6,0.8,1.0,0.0,847342366.7979786,16235.058767658391
200,0.1,8,0.6,0.6,2.0,1.0,847400077.7277006,16786.830305543663
100,0.1,10,0.6,0.6,1.0,2.0,847500425.5477232,16503.858719499145
1000,0.01,10,0.8,0.6,0.5,1.0,847588189.4930425,16313.535651220034
200,0.1,6,0.8,0.6,1.0,0.0,847670881.7662076,16097.38059182363
1000,0.01,10,0.8,0.6,0.5,2.0,847766336.7361825,16278.055235980308
1000,0.01,8,0.8,0.8,1.0,0.5,847774398.1979586,16090.854947024829
750,0.01,8,0.8,0.6,1.0,1.0,847876386.4273729,16230.58344927226
750,0.1,6,0.8,0.6,1.0,0.5,847905104.5795693,16158.439814319348
1000,0.1,6,0.8,0.6,1.0,0.5,847945273.5848749,16159.374665560788
1500,0.1,6,0.8,0.6,1.0,0.5,847953083.4224381,16159.49796660959
750,0.01,10,0.8,0.6,1.0,1.0,848223055.7278547,16440.702656785103
750,0.01,8,0.8,0.6,1.0,0.0,848550689.4059329,16213.649280286814
750,0.01,8,0.6,0.8,2.0,1.0,849091942.8759499,16288.442984803081
750,0.01,8,0.8,0.6,1.0,0.5,849274737.4753499,16218.082753638699
500,0.01,10,0.6,0.6,0.5,1.0,849483597.7793136,16154.003745719177
750,0.01,8,0.6,0.8,1.0,0.5,849879336.6359397,16268.978676155823
750,0.01,8,0.6,0.8,1.0,1.0,849889657.2519926,16269.281263377568
750,0.01,8,0.6,0.8,1.0,2.0,850001648.8875095,16252.69523223459
1500,0.01,10,0.8,0.6,0.5,0.5,850062318.6450582,16248.275778574487
500,0.05,10,0.6,0.6,1.0,1.0,850075597.3123616,16674.810948202055
750,0.01,10,0.6,0.8,2.0,1.0,850144284.6106387,16262.955800513699
750,0.01,10,0.6,0.8,2.0,0.0,850253059.6825073,16265.431667380137
750,0.01,10,0.6,0.8,2.0,0.5,850253449.1701208,16265.431493471746
750,0.05,10,0.6,0.6,1.0,1.0,850346089.3832514,16672.437540132705
1500,0.01,10,0.8,0.6,0.5,0.0,850374995.5768963,16262.456830586472
1000,0.05,10,0.6,0.6,1.0,1.0,850378898.1322523,16672.63681239298
1500,0.05,10,0.6,0.6,1.0,1.0,850383157.8682328,16672.645895761987
750,0.01,6,0.8,0.6,1.0,0.0,851110348.1335979,16166.332058005137
750,0.01,6,0.8,0.6,1.0,0.5,851110357.5451089,16166.330145012842
500,0.05,10,0.6,0.6,1.0,0.5,851159586.6025133,16690.756715539384
750,0.05,10,0.6,0.6,1.0,0.5,851326071.9474661,16692.1025390625
1000,0.05,10,0.6,0.6,1.0,0.5,851347755.0953403,16691.969512521406
1500,0.05,10,0.6,0.6,1.0,0.5,851352823.6095103,16692.016668450342
